web-scraper-order,web-scraper-start-url,itemname,price
"1595418930-2020","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","14.95"
"1595418924-1308","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","LITTLE FREDDIE Juicy Strawberry Blueberries And Oats 100g",""
"1595418921-909","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Schweppes Tonic Water Can 150ml",""
"1595418918-683","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Sprite Original Carboanted Soft Drink Can 330ml",""
"1595418927-1719","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","9.50"
"1595418921-1166","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","25.00"
"1595418927-1632","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Holsten Classic Non-Alcoholic Beer Can Malt Flavour 500ml",""
"1595418921-985","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Mountain Dew Soft Drink 355ml Pack of 6",""
"1595418927-1720","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","39.00"
"1595418930-2035","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","21.30"
"1595418924-1255","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Canada Dry Tonic Water 355ml Pack of 6",""
"1595418930-1878","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Greenfield Pack Of 8 Milky Oolong Tea 8x1.8g Pack of 8",""
"1595418918-899","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","35.00"
"1595418930-1894","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Canada Dry Club Soda 330ml Pack of 6",""
"1595418927-1558","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Cadbury Bournvita Chocolate Drink 500g",""
"1595418930-2023","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","42.00"
"1595418927-1635","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Hamwi Dark Turkish Coffee With Extra Cardamom 500g",""
"1595418924-1441","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","6.00"
"1595418918-661","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Alokozay Lemon Green Tea 25 Bags",""
"1595418924-1470","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","26.00"
"1595418927-1727","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","49.00"
"1595418927-1698","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","29.90"
"1595418930-1993","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","15.00"
"1595418930-1949","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Illy Classico Classic Roast Coffee Beans",""
"1595418930-1874","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Lipton Extra Strong Black Tea 400g",""
"1595418918-869","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","35.80"
"1595418918-636","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Lipton Extra Strong Black Tea",""
"1595418924-1430","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","35.00"
"1595418927-1639","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Co-Op Fruit Cordial 725ml",""
"1595418921-1108","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","15.00"
"1595418930-1968","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","10.80"
"1595418918-824","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","49.00"
"1595418930-2075","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","15.00"
"1595418921-983","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Red Bull Energy Drink 250ml Pack of 24",""
"1595418927-1502","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Tata Tea Kanan Devan 200g",""
"1595418921-1190","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","42.00"
"1595418927-1646","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Nescafé Dolce Gusto Cafe Au Lait, 16 Capsules Cafe Au Lait 160g",""
"1595418921-1085","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","42.00"
"1595418927-1521","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","MTR Badam Cardamom Drink 180ml",""
"1595418921-986","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Organic India Tulsi Original Tea 32.4g",""
"1595418927-1549","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","DAVIDOFF Crema Intense Instant Coffee 90g",""
"1595418921-1150","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","20.00"
"1595418921-1169","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","56.70"
"1595418924-1460","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","8.40"
"1595418921-1020","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Taylors of Harrogate Green Tea With Lemon, 20 Tea…",""
"1595418927-1517","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Melitta Original Coffee Set 40 Filters",""
"1595418921-1126","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","38.00"
"1595418924-1227","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Co-Op Packaged Drinking Water 200ml Pack of 30",""
"1595418930-1885","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","AHMAD TEA Cardamom Tea, 500 g",""
"1595418927-1684","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","42.75"
"1595418918-772","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","39.00"
"1595418924-1362","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","56.70"
"1595418921-1068","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","35.00"
"1595418930-1838","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Nescafé Dolce Gusto Nesquik Coffee Capsules Nesquick 256g…",""
"1595418921-917","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Safa Glucose-D Orange Flavor 450g",""
"1595418918-757","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","38.00"
"1595418924-1479","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","19.95"
"1595418918-800","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","22.00"
"1595418924-1350","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Nespresso Kazaar Coffee Capsules Kazaar 1.35ounce Pack of 10",""
"1595418924-1356","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","28.25"
"1595418924-1318","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Twinings Goldline English Breakfast Tea 50 Tea Bags 100g",""
"1595418930-2039","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","2.30"
"1595418924-1461","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","19.25"
"1595418918-709","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Canada Dry Pack Of 6 Clud Soda 6x355 ml Pack of 6",""
"1595418924-1292","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Yamama Orange Blossom Water 750ml",""
"1595418921-901","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Kif Almosafer Instant Arabic Coffee With Cloves 30g…",""
"1595418918-723","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","NEWBY Strawberry And Mango Silken Pyramids…",""
"1595418924-1244","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Horlicks Chocolate Powder Drink 500g",""
"1595418927-1784","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","12.50"
"1595418921-957","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Voss Artesian Still Water Pet Bottle 850ml Pack of 4",""
"1595418930-1926","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Al Ain Bottled Drinking Water 1.5L Pack of 12",""
"1595418924-1315","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Sultan Grain Ambar Pearl Green Tea 170g",""
"1595418918-847","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","14.75"
"1595418924-1345","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Power Horse Horse Energy Drink 250ml",""
"1595418930-1834","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Masafi MW Alkalife Water 500ml Pack of 12",""
"1595418930-1820","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","OASIS Plain Sparkling Water 500ml Pack of 6",""
"1595418927-1509","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Coca Cola Light Soft Drink Pet Bottles 500ml Pack Of 24",""
"1595418927-1515","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Aquadefonte Bottled Drinking Water 1.5L Pack of 6",""
"1595418921-1053","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","40.00"
"1595418924-1243","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Illy Grani Beans - Roasted Coffee Beans 250g",""
"1595418918-815","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","15.75"
"1595418930-2026","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","15.00"
"1595418918-724","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Nescafe Cappuccino Unsweetened Taste Coffee…",""
"1595418927-1533","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Atkins Low Sugar Chocolate Protein Shake 330ml",""
"1595418921-1174","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","8.40"
"1595418918-691","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Cadbury Bournvita Chocolate Drink 200g",""
"1595418930-1997","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","23.25"
"1595418918-819","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","8.40"
"1595418930-1860","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","BLK Premium Alkaline Mineral Water 500ml",""
"1595418918-727","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Coffee Planet Planet Ristretto Coffee Capsules…",""
"1595418930-1813","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Perrier Slim Can Water 250ml Pack of 10",""
"1595418924-1396","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","4.90"
"1595418930-1803","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Perrier Sparkling Water 330ml Pack of 4",""
"1595418918-841","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","28.00"
"1595418918-648","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","L’OR Espresso Lungo Profondo Coffee Capsules…",""
"1595418927-1696","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","8.95"
"1595418921-1177","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","13.75"
"1595418930-1863","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Coca Cola Light Soft Drink Glass Bottles 290ml Pack Of 6",""
"1595418930-1900","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Al ameed Turkish Dark Coffee With Cardamom 250g",""
"1595418927-1714","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","16.20"
"1595418927-1716","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","22.95"
"1595418924-1365","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","11.95"
"1595418918-802","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","42.00"
"1595418927-1607","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Dr.Oetker Liquid Glucose Syrup 140g",""
"1595418927-1583","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Earth`s Finest Organic Moringa Tea With Ginger 1.5g Pack of 25",""
"1595418930-1960","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","10.50"
"1595418930-1918","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Lipton Yellow Label Black Loose Tea 400g",""
"1595418930-2031","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","24.00"
"1595418927-1605","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","City Café Ice Coffee Light 240ml Pack of 6",""
"1595418918-743","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","AHMAD TEA Apricot Sunrise Flavored Black Tea 2g Pack…",""
"1595418921-1173","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","","3.70"
"1595418918-705","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Twinings Golline English Afternoon Teabag 25 Bags…",""
"1595418918-795","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","","16.75"
"1595418930-1979","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","18.95"
"1595418924-1342","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","El Arosa Soft Black 100g",""
"1595418930-1861","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","ORGANIC LARDER Organic Premium Blend Coffee 100g",""
"1595418924-1493","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","14.50"
"1595418927-1759","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","24.75"
"1595418930-1899","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Bavaria Premium Non Alcoholic Soft Drink 330ml",""
"1595418924-1462","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","14.00"
"1595418930-2090","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","31.50"
"1595418930-2079","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","23.00"
"1595418930-1946","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","DAVIDOFF Fine Aroma Instant Coffee 100g",""
"1595418930-1808","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","Perrier Sparkling Natural Mineral Water 200ml Pack of 6",""
"1595418924-1291","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","Crystal Bottled Drinking Water  500ml Pack of 12",""
"1595418924-1468","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","20.60"
"1595418930-1985","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","5.95"
"1595418918-622","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=5","Twinings Goldline Green Gunpowder Tea 200g",""
"1595418927-1657","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","","18.00"
"1595418930-1971","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=1","","11.50"
"1595418924-1407","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=3","","150.00"
"1595418927-1642","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Lavazza Prontissimo Intenso Premium Instant Coffee 95g",""
"1595418927-1507","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=2","Bundaberg Root Bev Drink 375ml",""
"1595418921-920","https://www.noon.com/uae-en/grocery-store/beverages-16314?f[is_fbn]=3&limit=150&page=4","Al Ain Zero Drinking Mineral Water 330ml Pack of 12",""
